"datasetName","decimalLongitude","decimalLatitude","depth","scientificName","BO_bathymean","BO2_curvelmean_bdmax","BO2_dissoxltmax_bdmax","BO2_salinitymean_bdmax","BO2_tempmean_ss","BO_calcite","BO21_tempmean_bdmax"
"gbif",153.566667,-27.4,NA,"Paracanthurus hepatus",-41,0.411319375038147,211.71614074707,35.5620498657227,23.453031539917,0.000246999989030883,22.9215145111084
"gbif",153.628374,-28.611278,NA,"Paracanthurus hepatus",-16,0.465588241815567,217.718673706055,35.5450782775879,23.306812286377,0.000561000022571534,23.0483856201172
"gbif",39.367944,-4.656524,NA,"Paracanthurus hepatus",-8,0.765202760696411,210.23828125,35.1447715759277,27.257152557373,0.002125000115484,27.135347366333
"gbif",148.440796,-17.636875,NA,"Paracanthurus hepatus",-58,0.0276638343930244,213.634994506836,35.26025390625,26.4816246032715,7.00000018696301e-05,25.2409629821777
"gbif",122.000931,25.015492,NA,"Paracanthurus hepatus",-130,0.394714415073395,174.652160644531,34.6413269042969,25.1153202056885,0.000792999984696507,15.7553291320801
"gbif",39.307294,-6.353158,NA,"Paracanthurus hepatus",-13,0.75680536031723,210.315078735352,35.1163558959961,27.435661315918,0.00320499995723367,26.7161979675293
"gbif",118.86434,4.595825,NA,"Paracanthurus hepatus",-126,0.481099367141724,155.423095703125,34.6410522460938,29.0346527099609,0.00039999998989515,18.5035228729248
"gbif",147.699192,-18.287067,NA,"Paracanthurus hepatus",-799,0.0553791932761669,184.339721679688,34.4523277282715,26.4190483093262,5.50000004295725e-05,5.0772180557251
"gbif",144.10688,-13.64735,NA,"Paracanthurus hepatus",-44,0.161173567175865,210.904434204102,35.2478675842285,26.6196517944336,0.00991300027817488,25.6653537750244
"gbif",116.065861,-8.349668,NA,"Paracanthurus hepatus",-68,0.0398288555443287,116.022148132324,34.5070762634277,28.6058597564697,0.000161999996635132,10.5088748931885
"gbif",121.490278,22.680278,NA,"Paracanthurus hepatus",-353,0.0150900781154633,82.863151550293,34.3703765869141,27.1570110321045,7.79999973019585e-05,4.68796730041504
"gbif",153.579109,-28.196141,NA,"Paracanthurus hepatus",-11,0.52519828081131,222.817901611328,35.5009346008301,23.4114856719971,0.000419999996665865,23.7964630126953
"gbif",127.403891,26.189035,NA,"Paracanthurus hepatus",-18,0.0190070308744907,221.489181518555,34.6979866027832,25.3298816680908,9.30000023799948e-05,22.597749710083
"gbif",55.21915,-21.05823,18,"Paracanthurus hepatus",-17,0.0349890142679214,194.844772338867,35.5377540588379,26.0160045623779,0.000100999997812323,19.0015392303467
"gbif",130.555722,-2.244373,NA,"Paracanthurus hepatus",-52,0.0561526603996754,154.726699829102,34.6774635314941,28.76393699646,0.000153999993926845,23.1281261444092
"gbif",115.544423,-8.727807,NA,"Paracanthurus hepatus",-196,0.0802321955561638,139.774642944336,34.5151672363281,28.0395011901855,7.69999969634227e-05,15.5650987625122
"gbif",130.567717,-2.204717,NA,"Paracanthurus hepatus",-52,0.0561526603996754,154.726699829102,34.6774635314941,28.76393699646,0.000153999993926845,23.1281261444092
"gbif",153.26482,-30.20432,NA,"Paracanthurus hepatus",-54,0.532558977603912,214.80403137207,35.5704956054688,22.6649379730225,0.000241000001551583,22.2523441314697
"gbif",152.707481,-24.113638,NA,"Paracanthurus hepatus",-35,0.131456881761551,214.25471496582,35.4804916381836,24.3669967651367,0.00019399999291636,24.114278793335
"gbif",145.579965,15.022028,NA,"Paracanthurus hepatus",-717,0.00590332131832838,85.9150161743164,34.558837890625,28.8430824279785,4.99999987368938e-05,3.60652136802673
"gbif",39.382532,-5.816751,NA,"Paracanthurus hepatus",-20,0.542921006679535,161.343154907227,35.2669258117676,27.4194793701172,0.0370430015027523,18.1198902130127
"gbif",39.465298,-5.840112,NA,"Paracanthurus hepatus",-185,0.157079622149467,171.388610839844,34.8612098693848,27.4304485321045,0.000119999996968545,10.3567705154419
"gbif",128.521111,27.388889,NA,"Paracanthurus hepatus",-34,0.0247102323919535,166.171951293945,34.391284942627,24.7311267852783,5.90000017837156e-05,11.9599008560181
"gbif",152.70794,-24.116345,NA,"Paracanthurus hepatus",-35,0.131456881761551,214.25471496582,35.4804916381836,24.3669967651367,0.00019399999291636,24.114278793335
"gbif",179.110489,-17.076469,NA,"Paracanthurus hepatus",-492,0.00418761745095253,160.634017944336,34.5191764831543,27.3527488708496,0.00017699999443721,3.42849612236023
"gbif",179.109836,-17.077753,NA,"Paracanthurus hepatus",-492,0.00418761745095253,160.634017944336,34.5191764831543,27.3527488708496,0.00017699999443721,3.42849612236023
"gbif",105.668707,-10.423094,NA,"Paracanthurus hepatus",-490,0.00233455048874021,129.550720214844,34.7309532165527,28.0155086517334,6.29999994998798e-05,2.74258732795715
"gbif",153.389246,-29.927833,NA,"Paracanthurus hepatus",-41,0.531189799308777,217.190979003906,35.5721549987793,22.6473865509033,0.000358999997843057,22.8512344360352
"gbif",105.660447,-10.3931,NA,"Paracanthurus hepatus",-1168,0.00480632064864039,159.485595703125,34.7351837158203,28.0154476165771,7.30000028852373e-05,1.71201062202454
"gbif",119.529705,-8.481814,NA,"Paracanthurus hepatus",-57,0.0103750312700868,133.865447998047,34.5328941345215,28.2726917266846,9.69999964581802e-05,13.4914283752441
"gbif",158.200635,-8.612647,NA,"Paracanthurus hepatus",-351,0.00316298613324761,154.171783447266,34.5068702697754,29.4330959320068,0.000101999998150859,4.35035371780396
"gbif",124.737952,1.615687,NA,"Paracanthurus hepatus",-54,0.0206350218504667,125.429206848145,34.5335502624512,29.2531204223633,0.000140999996801838,6.98650455474854
"gbif",120.972905,13.522638,NA,"Paracanthurus hepatus",-228,0.00261686928570271,93.4624328613281,34.4183158874512,28.2411098480225,0.000146999998833053,8.54305934906006
"gbif",120.99116,13.51857,NA,"Paracanthurus hepatus",-228,0.00261686928570271,93.4624328613281,34.4183158874512,28.2411098480225,0.000146999998833053,8.54305934906006
"gbif",118.630011,4.116129,NA,"Paracanthurus hepatus",-318,0.00289310631342232,97.3544540405273,34.5640106201172,29.1497669219971,0.000459000002592802,3.3831148147583
"gbif",-176.461758,0.18688,20.7,"Paracanthurus hepatus",-1266,0.0107087651267648,138.112365722656,34.6700820922852,27.9900932312012,6.29999994998798e-05,1.52000331878662
"gbif",-176.620026,0.798243,5.45,"Paracanthurus hepatus",-1255,0.0118169747292995,142.657028198242,34.670036315918,28.0530223846436,0.00014299999747891,1.44761288166046
"gbif",153.629233,-28.611023,NA,"Paracanthurus hepatus",-16,0.465588241815567,217.718673706055,35.5450782775879,23.306812286377,0.000561000022571534,23.0483856201172
"gbif",-162.464716,6.384268,10.6,"Paracanthurus hepatus",-820,0.00229207519441843,97.6992034912109,34.6231498718262,28.0621242523193,0.000411999993957579,2.36200928688049
"gbif",145.996625,-16.428461,NA,"Paracanthurus hepatus",-44,0.0683255419135094,211.74609375,35.1076545715332,26.37571144104,0.000621000013779849,25.9352226257324
"gbif",128.557778,27.328333,20,"Paracanthurus hepatus",-396,0.00214522122405469,80.2267761230469,34.4581909179688,24.7618064880371,5.50000004295725e-05,2.78992462158203
"gbif",39.379703,-4.714799,NA,"Paracanthurus hepatus",-13,0.498891830444336,159.6611328125,35.2691917419434,27.2602157592773,0.00136400002520531,16.7903366088867
"gbif",179.940548,-16.767523,NA,"Paracanthurus hepatus",-31,0.0267550889402628,193.3388671875,35.7665138244629,27.5444355010986,0.000228000004426576,22.5752601623535
"gbif",35.08851,-21.15137,NA,"Paracanthurus hepatus",-4,0.17352083325386,225.647201538086,35.1520233154297,25.9809017181396,0.00427199993282557,26.6267890930176
"gbif",35.40329,-23.8176,NA,"Paracanthurus hepatus",-13,0.511831998825073,215.311614990234,35.3056716918945,25.5101642608643,0.00559099996462464,26.0263404846191
"gbif",153.391466,-29.929429,NA,"Paracanthurus hepatus",-41,0.531189799308777,217.190979003906,35.5721549987793,22.6473865509033,0.000358999997843057,22.8512344360352
"gbif",55.727806,-4.279653,NA,"Paracanthurus hepatus",-17,0.0474389269948006,207.577056884766,35.2688293457031,28.1740131378174,0.000292999990051612,27.5376033782959
"gbif",152.710228,-24.110377,NA,"Paracanthurus hepatus",-35,0.131456881761551,214.25471496582,35.4804916381836,24.3669967651367,0.00019399999291636,24.114278793335
"gbif",130.632815,-0.584608,NA,"Paracanthurus hepatus",-42,0.2016871124506,156.026153564453,35.1845169067383,29.0607891082764,0.000159000002895482,23.7829341888428
"gbif",178.985925,-17.575953,NA,"Paracanthurus hepatus",-460,0.00182786805089563,167.501693725586,34.4746437072754,27.2078380584717,0.00126000004820526,3.67754197120667
"gbif",145.568113,14.865178,13.5,"Paracanthurus hepatus",-396,0.016712598502636,79.816032409668,34.4919281005859,28.8681507110596,5.7000001106644e-05,5.30917882919312
"gbif",145.530071,14.838945,16.5,"Paracanthurus hepatus",-396,0.016712598502636,79.816032409668,34.4919281005859,28.8681507110596,5.7000001106644e-05,5.30917882919312
"gbif",145.530071,14.838945,15.4,"Paracanthurus hepatus",-396,0.016712598502636,79.816032409668,34.4919281005859,28.8681507110596,5.7000001106644e-05,5.30917882919312
"gbif",144.763832,13.282353,11.4,"Paracanthurus hepatus",-427,0.00599190825596452,87.8554458618164,34.5512313842773,28.9375801086426,5.60000007681083e-05,3.70258116722107
"gbif",145.791789,18.169705,23.7,"Paracanthurus hepatus",-1154,0.00231240852735937,113.56672668457,34.6169128417969,28.5848522186279,5.40000000910368e-05,1.95362448692322
"gbif",145.761289,18.090721,20.6,"Paracanthurus hepatus",-178,0.0115123400464654,79.4596481323242,34.4970054626465,28.5930118560791,5.40000000910368e-05,3.84923410415649
"gbif",145.791789,18.169705,24.4,"Paracanthurus hepatus",-1154,0.00231240852735937,113.56672668457,34.6169128417969,28.5848522186279,5.40000000910368e-05,1.95362448692322
"gbif",145.753687,18.144987,14.2,"Paracanthurus hepatus",-178,0.0115123400464654,79.4596481323242,34.4970054626465,28.5930118560791,5.40000000910368e-05,3.84923410415649
"gbif",145.168395,14.108882,24.85,"Paracanthurus hepatus",-144,0.00619332771748304,93.474983215332,34.5800552368164,28.9194831848145,4.99999987368938e-05,2.98346900939941
"gbif",145.285454,14.169204,9.7,"Paracanthurus hepatus",-567,0.010151470080018,86.7679901123047,34.5619277954102,28.9188213348389,4.99999987368938e-05,3.61934351921082
"gbif",145.792591,15.274841,9.2,"Paracanthurus hepatus",-318,0.0287358202040195,78.480712890625,34.442741394043,28.8253002166748,5.7000001106644e-05,5.78272199630737
"gbif",145.792591,15.274841,8.65,"Paracanthurus hepatus",-318,0.0287358202040195,78.480712890625,34.442741394043,28.8253002166748,5.7000001106644e-05,5.78272199630737
"gbif",145.656083,15.052066,12.8,"Paracanthurus hepatus",-7,0.0536191090941429,94.5984878540039,34.2960929870605,28.8377666473389,5.50000004295725e-05,7.72808837890625
"gbif",145.630367,14.927633,13.5,"Paracanthurus hepatus",-51,0.0419261790812016,83.1146545410156,34.299144744873,28.8550987243652,4.99999987368938e-05,6.89590167999268
"gbif",145.585532,15.010917,14.65,"Paracanthurus hepatus",-7,0.0536191090941429,94.5984878540039,34.2960929870605,28.8377666473389,5.50000004295725e-05,7.72808837890625
"gbif",145.630367,14.927633,12.7,"Paracanthurus hepatus",-51,0.0419261790812016,83.1146545410156,34.299144744873,28.8550987243652,4.99999987368938e-05,6.89590167999268
"gbif",145.285454,14.169204,9.3,"Paracanthurus hepatus",-567,0.010151470080018,86.7679901123047,34.5619277954102,28.9188213348389,4.99999987368938e-05,3.61934351921082
"gbif",145.703956,15.192456,4.8,"Paracanthurus hepatus",-10,0.114703252911568,180.865432739258,34.7487106323242,28.8277492523193,0.0218609999865294,17.8431625366211
"gbif",145.645735,14.924998,20.15,"Paracanthurus hepatus",-51,0.0419261790812016,83.1146545410156,34.299144744873,28.8550987243652,4.99999987368938e-05,6.89590167999268
"gbif",145.585532,15.010917,14.55,"Paracanthurus hepatus",-7,0.0536191090941429,94.5984878540039,34.2960929870605,28.8377666473389,5.50000004295725e-05,7.72808837890625
"gbif",32.679877,-27.535837,NA,"Paracanthurus hepatus",-123,0.300032734870911,206.881896972656,35.1733551025391,24.6747035980225,0.00011600000289036,11.2612543106079
"gbif",145.744785,18.093946,23.4,"Paracanthurus hepatus",-1153,0.00284524285234511,113.730125427246,34.6172065734863,28.5949172973633,5.09999990754295e-05,1.9561448097229
"gbif",145.705884,18.050178,21.3,"Paracanthurus hepatus",-540,0.00731240585446358,96.1977005004883,34.5774459838867,28.6049289703369,5.2999999752501e-05,2.55989837646484
"gbif",145.705884,18.050178,21.35,"Paracanthurus hepatus",-540,0.00731240585446358,96.1977005004883,34.5774459838867,28.6049289703369,5.2999999752501e-05,2.55989837646484
"gbif",145.726526,18.085108,12.25,"Paracanthurus hepatus",-1153,0.00284524285234511,113.730125427246,34.6172065734863,28.5949172973633,5.09999990754295e-05,1.9561448097229
"gbif",145.678863,15.13421,21,"Paracanthurus hepatus",-56,0.10210495442152,169.726974487305,34.5106735229492,28.828784942627,0.00541300000622869,13.4589519500732
"gbif",145.70275,15.111052,16.2,"Paracanthurus hepatus",-56,0.10210495442152,169.726974487305,34.5106735229492,28.828784942627,0.00541300000622869,13.4589519500732
"gbif",145.70275,15.111052,15.6,"Paracanthurus hepatus",-56,0.10210495442152,169.726974487305,34.5106735229492,28.828784942627,0.00541300000622869,13.4589519500732
"gbif",145.698973,15.113834,21.9,"Paracanthurus hepatus",-56,0.10210495442152,169.726974487305,34.5106735229492,28.828784942627,0.00541300000622869,13.4589519500732
"gbif",145.776382,16.7184,22.65,"Paracanthurus hepatus",-709,0.0152535969391465,92.7664031982422,34.5714836120605,28.7913417816162,5.80000014451798e-05,2.91222667694092
"gbif",141.474,25.752,NA,"Paracanthurus hepatus",-3051,0.00423076702281833,141.989395141602,34.6581726074219,25.4249782562256,5.7000001106644e-05,1.33978176116943
"gbif",150.718904,-2.75749,NA,"Paracanthurus hepatus",-542,0.000478496542200446,103.526626586914,34.6011276245117,29.8177680969238,0.000113000001874752,2.95236611366272
"gbif",120.913632,13.686601,NA,"Paracanthurus hepatus",-61,0.00505659868940711,106.97371673584,34.4092330932617,28.2231674194336,0.000155999994603917,9.92078495025635
"gbif",39.381621,-5.820478,NA,"Paracanthurus hepatus",-20,0.542921006679535,161.343154907227,35.2669258117676,27.4194793701172,0.0370430015027523,18.1198902130127
"gbif",118.633323,4.121438,NA,"Paracanthurus hepatus",-318,0.00289310631342232,97.3544540405273,34.5640106201172,29.1497669219971,0.000459000002592802,3.3831148147583
"gbif",55.27931,-21.17037,NA,"Paracanthurus hepatus",-27,0.000260083063039929,154.143829345703,34.6245346069336,25.9580516815186,5.80000014451798e-05,3.45318031311035
"gbif",55.27962,-21.20596,NA,"Paracanthurus hepatus",-27,0.000260083063039929,154.143829345703,34.6245346069336,25.9580516815186,5.80000014451798e-05,3.45318031311035
"gbif",55.27898,-21.20515,NA,"Paracanthurus hepatus",-27,0.000260083063039929,154.143829345703,34.6245346069336,25.9580516815186,5.80000014451798e-05,3.45318031311035
"gbif",55.21433,-21.03507,NA,"Paracanthurus hepatus",-17,0.0349890142679214,194.844772338867,35.5377540588379,26.0160045623779,0.000100999997812323,19.0015392303467
"gbif",55.29266,-21.2331,NA,"Paracanthurus hepatus",-27,0.000260083063039929,154.143829345703,34.6245346069336,25.9580516815186,5.80000014451798e-05,3.45318031311035
"gbif",55.22368,-21.07384,NA,"Paracanthurus hepatus",-17,0.0349890142679214,194.844772338867,35.5377540588379,26.0160045623779,0.000100999997812323,19.0015392303467
"gbif",55.30145,-21.23971,NA,"Paracanthurus hepatus",-27,0.000260083063039929,154.143829345703,34.6245346069336,25.9580516815186,5.80000014451798e-05,3.45318031311035
"gbif",130.64465,-2.26025,NA,"Paracanthurus hepatus",-87,0.0484854355454445,146.559432983398,34.6766967773438,28.7657737731934,0.00011600000289036,22.4526996612549
"gbif",130.623751,-2.249608,NA,"Paracanthurus hepatus",-54,0.0549252592027187,176.915512084961,34.5983963012695,28.7651290893555,0.000261999986832961,24.4067935943604
"gbif",-169.49334,-14.273857,9.1,"Paracanthurus hepatus",-838,0.00579171907156706,149.056167602539,34.661003112793,28.6703929901123,5.7000001106644e-05,1.7165333032608
"gbif",179.110488,-17.07647,NA,"Paracanthurus hepatus",-492,0.00418761745095253,160.634017944336,34.5191764831543,27.3527488708496,0.00017699999443721,3.42849612236023
"gbif",179.923538,-16.783458,NA,"Paracanthurus hepatus",-31,0.0267550889402628,193.3388671875,35.7665138244629,27.5444355010986,0.000228000004426576,22.5752601623535
"gbif",55.4686,-21.3495,NA,"Paracanthurus hepatus",-546,0.0024259234778583,152.202209472656,34.5650062561035,25.8593120574951,0.000128999992739409,4.4736795425415
"gbif",35.45493,-21.48439,NA,"Paracanthurus hepatus",-12,0.490438193082809,212.770294189453,35.1898536682129,26.0657806396484,0.000704000005498528,26.4258689880371
"gbif",146.028845,-16.657679,NA,"Paracanthurus hepatus",-26,0.073484294116497,211.902877807617,35.1161689758301,26.3503456115723,0.00817300006747246,26.0560493469238
"gbif",152.908466,-25.288066,NA,"Paracanthurus hepatus",-9,0.108773976564407,228.427581787109,35.307731628418,23.2381610870361,0.0165320001542568,23.6862506866455
"gbif",130.1525,30.487778,NA,"Paracanthurus hepatus",-400,0.0383745692670345,107.549949645996,34.3359489440918,24.3228435516357,7.20000025467016e-05,5.73563289642334
"gbif",35.50786,-21.31902,NA,"Paracanthurus hepatus",-61,0.472982287406921,161.713165283203,35.3274345397949,26.1684761047363,0.000163999997312203,17.9141120910645
"gbif",124.090481,24.306446,NA,"Paracanthurus hepatus",-7,0.0172453392297029,211.701065063477,34.7658653259277,26.2025127410889,0.00697800004854798,22.0571994781494
"gbif",55.865689,-4.321165,NA,"Paracanthurus hepatus",-27,0.137042865157127,204.048706054688,35.2773780822754,28.202844619751,0.000197000001207925,25.4034061431885
"gbif",179.10468,-17.06842,NA,"Paracanthurus hepatus",-492,0.00418761745095253,160.634017944336,34.5191764831543,27.3527488708496,0.00017699999443721,3.42849612236023
"gbif",119.572515,-8.689442,NA,"Paracanthurus hepatus",-107,0.00848073791712523,128.17024230957,34.5256233215332,27.8885726928711,0.000105999999505002,11.3066740036011
"gbif",-178.174,-14.2359,8.75,"Paracanthurus hepatus",-1294,0.00296561792492867,143.064331054688,34.6287612915039,28.6978435516357,6.50000001769513e-05,2.03476595878601
"gbif",-178.174,-14.2359,1.25,"Paracanthurus hepatus",-1294,0.00296561792492867,143.064331054688,34.6287612915039,28.6978435516357,6.50000001769513e-05,2.03476595878601
"gbif",55.65609,-21.36669,NA,"Paracanthurus hepatus",-32,0.00481458473950624,156.958801269531,34.5653457641602,25.7964706420898,0.000144999998155981,5.03314733505249
"gbif",55.68264,-21.37132,NA,"Paracanthurus hepatus",-169,0.00376626034267247,152.904586791992,34.5934181213379,25.8044128417969,0.000106999999843538,3.94903635978699
"gbif",55.73661,-21.37035,NA,"Paracanthurus hepatus",-169,0.00376626034267247,152.904586791992,34.5934181213379,25.8044128417969,0.000106999999843538,3.94903635978699
"gbif",126.788447,26.29118,NA,"Paracanthurus hepatus",-74,0.0756452605128288,158.854064941406,34.3537101745605,25.5622501373291,7.50000035623088e-05,11.4763526916504
"gbif",-157.427812,1.872135,NA,"Paracanthurus hepatus",-51,0.137459546327591,136.644683837891,34.802619934082,27.1713085174561,0.0151779996231198,12.197774887085
"gbif",-176.46102,0.187242,23,"Paracanthurus hepatus",-1266,0.0107087651267648,138.112365722656,34.6700820922852,27.9900932312012,6.29999994998798e-05,1.52000331878662
"gbif",-176.457306,0.19031,19.2,"Paracanthurus hepatus",-1266,0.0107087651267648,138.112365722656,34.6700820922852,27.9900932312012,6.29999994998798e-05,1.52000331878662
"gbif",-176.46102,0.187242,21,"Paracanthurus hepatus",-1266,0.0107087651267648,138.112365722656,34.6700820922852,27.9900932312012,6.29999994998798e-05,1.52000331878662
"gbif",-176.457306,0.19031,18.95,"Paracanthurus hepatus",-1266,0.0107087651267648,138.112365722656,34.6700820922852,27.9900932312012,6.29999994998798e-05,1.52000331878662
"gbif",-176.488864,0.191557,6.85,"Paracanthurus hepatus",-1266,0.0107087651267648,138.112365722656,34.6700820922852,27.9900932312012,6.29999994998798e-05,1.52000331878662
"gbif",-176.488864,0.191557,6.35,"Paracanthurus hepatus",-1266,0.0107087651267648,138.112365722656,34.6700820922852,27.9900932312012,6.29999994998798e-05,1.52000331878662
"gbif",-176.626782,0.822466,15.95,"Paracanthurus hepatus",-1255,0.0118169747292995,142.657028198242,34.670036315918,28.0530223846436,0.00014299999747891,1.44761288166046
"gbif",-176.626714,0.820899,13.5,"Paracanthurus hepatus",-1255,0.0118169747292995,142.657028198242,34.670036315918,28.0530223846436,0.00014299999747891,1.44761288166046
"gbif",179.108129,-17.116486,NA,"Paracanthurus hepatus",-103,0.0114769088104367,192.630615234375,34.6340408325195,27.3385162353516,0.00102299998980016,10.3119974136353
"gbif",179.105897,-17.070283,NA,"Paracanthurus hepatus",-492,0.00418761745095253,160.634017944336,34.5191764831543,27.3527488708496,0.00017699999443721,3.42849612236023
"gbif",179.098605,-17.062497,NA,"Paracanthurus hepatus",-492,0.00418761745095253,160.634017944336,34.5191764831543,27.3527488708496,0.00017699999443721,3.42849612236023
"gbif",-169.610598,-14.151863,17.8,"Paracanthurus hepatus",-927,0.00633694790303707,146.273498535156,34.635425567627,28.7059020996094,5.90000017837156e-05,1.93169808387756
"gbif",-169.610598,-14.151863,18,"Paracanthurus hepatus",-927,0.00633694790303707,146.273498535156,34.635425567627,28.7059020996094,5.90000017837156e-05,1.93169808387756
"gbif",-169.519542,-14.224068,9,"Paracanthurus hepatus",-510,0.00494755944237113,140.278533935547,34.5597038269043,28.6998615264893,6.29999994998798e-05,2.96839666366577
"gbif",-170.548823,-14.278573,8.5,"Paracanthurus hepatus",-576,0.00690127396956086,143.641693115234,34.6118698120117,28.6872043609619,7.79999973019585e-05,2.24068403244019
"gbif",-170.547391,-14.27903,13,"Paracanthurus hepatus",-576,0.00690127396956086,143.641693115234,34.6118698120117,28.6872043609619,7.79999973019585e-05,2.24068403244019
"gbif",-170.548823,-14.278573,9.7,"Paracanthurus hepatus",-576,0.00690127396956086,143.641693115234,34.6118698120117,28.6872043609619,7.79999973019585e-05,2.24068403244019
